player_id,sleeper_id,player_name,team,season,games,ppg,college,rookie_year,birth_date,carries_pg,targets_pg,receptions_pg,touches_pg,rushing_yards_pg,receiving_yards_pg,receiving_air_yards_pg,receiving_yards_after_catch_pg,total_yards_pg,rushing_tds_pg,receiving_tds_pg,total_tds_pg,rushing_epa_pg,receiving_epa_pg,total_epa_pg,rushing_first_downs_pg,receiving_first_downs_pg,gl_carries_pg,gl_targets_pg,gl_touches_pg,ypc,ypr,catch_rate,scrimmage_yds_per_touch,aDOT,tgt_sh,ay_sh,yac_sh,ry_sh,rtd_sh,dom,w8dom,carries_share,avg_snap_pct,off_snaps_pg,depth_team_wk1,is_rb1_wk1,rushing_fumbles_pg,receiving_fumbles_pg,rushing_fumbles_lost_pg,receiving_fumbles_lost_pg,games_out_seas,games_limited_seas,games_out_seas_prev,games_prev,ngs_efficiency,ngs_pct_gte_8_defenders,ngs_avg_time_to_los,ngs_ryoe_per_att,ngs_rush_pct_over_expected,ppg_yoy,carries_pg_yoy,targets_pg_yoy,total_yards_pg_yoy,total_epa_pg_yoy,avg_snap_pct_yoy,age,height,weight,draft_number,years_exp
00-0033725,4651,Corey Clement,DAL,2021,5,5.779999999999999,Wisconsin,2017.0,1994-11-02,6.6,1.4,1.2,7.8,28.0,5.8,2.4,3.4,33.8,0.0,0.2,0.2,-0.9888558139558882,-0.37436313815241123,-1.3632189521082994,1.4,0.2,0.0,0.0,0.0,4.242424242424242,4.833333333333333,0.8571428571428571,4.333333333333333,1.7142857142857142,0.041176470588235294,0.00894187779433681,0.02635658914728682,0.01971447994561523,0.0625,0.041107239972807616,0.028271583956492184,,0.061764705882352944,4.588235294117647,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,3.1549999999999994,3.9749999999999996,0.6499999999999999,21.299999999999997,-0.9488022349393661,-0.040901960784313726,26.0,70.0,220.0,,4.0
00-0033725,4651,Corey Clement,ARI,2022,4,5.475,Wisconsin,2017.0,1994-11-02,3.75,1.75,1.25,5.0,13.75,13.5,-1.0,15.25,27.25,0.25,0.0,0.25,-0.18832208855019417,0.6510502619785257,0.4627281734283315,1.5,0.75,0.0,0.0,0.0,3.6666666666666665,10.8,0.7142857142857143,5.45,-0.5714285714285714,0.051094890510948905,-0.0034334763948497852,0.13555555555555557,0.06157354618015964,0.0,0.03078677309007982,0.049258836944127714,,0.13333333333333333,8.11111111111111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,-0.3049999999999997,-2.8499999999999996,0.3500000000000001,-6.549999999999997,1.8259471255366309,0.07156862745098039,27.0,70.0,220.0,,5.0
00-0033748,4596,Tion Green,DET,2017,5,6.380000000000001,Cincinnati,2017.0,1993-12-14,8.4,0.4,0.4,8.8,33.0,2.8,0.0,2.8,35.8,0.4,0.0,0.4,-0.026353099540574475,0.19311449807137251,0.16676139853079802,1.8,0.0,0.0,0.0,0.0,3.9285714285714284,7.0,1.0,4.068181818181818,0.0,0.011428571428571429,0.0,0.018893387314439947,0.009589041095890411,0.0,0.004794520547945206,0.0076712328767123295,,0.28600000000000003,17.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,72.0,220.0,,0.0
00-0033789,4186,T.J. Logan,ARI,2018,4,2.725,North Carolina,2017.0,1994-09-03,0.5,1.75,1.75,2.25,0.5,9.25,-0.5,9.75,9.75,0.0,0.0,0.0,-0.4524717627791688,-1.1952143329690443,-1.6476860957482131,0.0,0.25,0.0,0.0,0.0,1.0,5.285714285714286,1.0,4.333333333333333,-0.2857142857142857,0.058333333333333334,-0.0022471910112359553,0.11206896551724138,0.0524822695035461,0.0,0.02624113475177305,0.04198581560283688,,0.033,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,23.0,69.0,195.0,179.0,1.0
00-0033789,4186,T.J. Logan,TB,2019,5,0.86,North Carolina,2017.0,1994-09-03,0.6,0.6,0.4,1.0,2.0,2.6,6.0,1.8,4.6,0.0,0.0,0.0,-0.1204090322018601,-0.3643292014952749,-0.484738233697135,0.0,0.2,0.0,0.0,0.0,3.3333333333333335,6.5,0.6666666666666666,4.6,10.0,0.014705882352941176,0.015282730514518594,0.014539579967689823,0.008191556395715185,0.0,0.004095778197857593,0.006553245116572149,,0.02666666666666667,1.9166666666666667,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,,,,,,-1.8650000000000002,0.09999999999999998,-1.15,-5.15,1.162947862051078,-0.006333333333333333,24.0,71.0,195.0,,2.0
00-0033838,4696,Trey Edmunds,PIT,2019,6,3.3333333333333335,Maryland,2017.0,1994-12-30,3.6666666666666665,1.1666666666666667,1.0,4.666666666666667,15.333333333333334,8.0,1.0,7.0,23.333333333333332,0.0,0.0,0.0,-1.1140465280041099,0.8434316765293867,-0.27061485147472314,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,4.181818181818182,8.0,0.8571428571428571,5.0,0.8571428571428571,0.035175879396984924,0.0035545023696682463,0.06698564593301436,0.0380952380952381,0.0,0.01904761904761905,0.03047619047619048,,0.12363636363636364,8.454545454545455,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,74.0,223.0,,2.0
00-0033854,4718,Dare Ogunbowale,TB,2019,16,4.70625,Wisconsin,2017.0,1994-05-04,0.6875,2.875,2.1875,2.875,1.0625,17.875,7.5625,12.9375,18.9375,0.125,0.0,0.125,-0.0016755912787691785,-0.6732783337802886,-0.6749539250590577,0.1875,0.875,0.0,0.0,0.0,1.5454545454545454,8.17142857142857,0.7608695652173914,6.586956521739131,2.630434782608696,0.07301587301587302,0.018635453565378098,0.10906217070600632,0.0557831090306222,0.0,0.0278915545153111,0.04462648722449776,,0.313125,22.5625,3.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,,,,,,,,,,,,,,25.0,71.0,205.0,,2.0
00-0033854,4718,Dare Ogunbowale,JAX,2020,7,4.271428571428571,Wisconsin,2017.0,1994-05-04,4.571428571428571,2.857142857142857,1.4285714285714286,6.0,20.714285714285715,7.714285714285714,2.4285714285714284,9.0,28.428571428571427,0.0,0.0,0.0,-0.5647344997144371,-1.99955078892942,-2.5642852886438567,0.8571428571428571,0.5714285714285714,0.0,0.0,0.0,4.53125,5.4,0.5,4.738095238095238,0.85,0.07246376811594203,0.008068343616516375,0.10227272727272728,0.03459320948110186,0.0,0.01729660474055093,0.027674567584881488,,0.21214285714285713,13.214285714285714,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,,,,,,-0.43482142857142847,3.883928571428571,-0.017857142857142794,9.491071428571427,-1.889331363584799,-0.10098214285714285,26.0,70.0,205.0,,3.0
00-0033854,4718,Dare Ogunbowale,JAX,2021,10,5.01,Wisconsin,2017.0,1994-05-04,4.3,2.1,1.3,5.6,13.7,11.4,3.1,10.0,25.1,0.1,0.1,0.2,-0.9352211868853061,-0.11754501754767262,-1.0527662044329786,0.5,0.3,0.0,0.0,0.0,3.186046511627907,8.76923076923077,0.6190476190476191,4.482142857142857,1.4761904761904763,0.058823529411764705,0.011384502387073081,0.10131712259371833,0.05132823052678973,0.16666666666666666,0.10899744859672819,0.07439591775476512,,0.17176470588235293,11.117647058823529,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,0.7385714285714284,-0.27142857142857135,-0.7571428571428571,-3.3285714285714256,1.511519084210878,-0.0403781512605042,27.0,70.0,205.0,,4.0
00-0033854,4718,Dare Ogunbowale,HOU,2022,11,4.427272727272728,Wisconsin,2017.0,1994-05-04,3.8181818181818183,2.3636363636363638,1.8181818181818181,5.636363636363637,11.181818181818182,9.454545454545455,-1.0,11.272727272727273,20.636363636363637,0.09090909090909091,0.0,0.09090909090909091,-0.570189434444373,-1.1125137456375258,-1.6827031800818988,0.9090909090909091,0.45454545454545453,0.0,0.0,0.0,2.9285714285714284,5.2,0.7692307692307693,3.661290322580645,-0.4230769230769231,0.06649616368286446,-0.003688799463447351,0.0985691573926868,0.04262295081967213,0.0,0.021311475409836064,0.0340983606557377,,0.16705882352941176,10.764705882352942,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,,,,,,-0.5827272727272721,-0.4818181818181815,0.26363636363636367,-4.463636363636365,-0.6299369756489201,-0.004705882352941171,28.0,71.0,205.0,,5.0
00-0033854,4718,Dare Ogunbowale,HOU,2023,6,1.2166666666666668,Wisconsin,2017.0,1994-05-04,1.3333333333333333,1.1666666666666667,0.3333333333333333,1.6666666666666667,5.833333333333333,3.0,5.166666666666667,0.8333333333333334,8.833333333333334,0.0,0.0,0.0,-0.3340896907372242,-1.6739640346883486,-2.008053725425573,0.3333333333333333,0.0,0.0,0.0,0.0,4.375,9.0,0.2857142857142857,5.3,4.428571428571429,0.031818181818181815,0.017279821627647716,0.0077279752704791345,0.012640449438202247,0.0,0.006320224719101123,0.010112359550561799,,0.13,9.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,,,,,,-3.210606060606061,-2.4848484848484853,-1.196969696969697,-11.803030303030303,-0.325350545343674,-0.037058823529411755,29.0,71.0,205.0,,6.0
00-0033854,4718,Dare Ogunbowale,HOU,2024,15,3.7333333333333334,Wisconsin,2017.0,1994-05-04,2.0,1.8666666666666667,1.2666666666666666,3.2666666666666666,7.466666666666667,13.2,3.2,11.2,20.666666666666668,0.0,0.06666666666666667,0.06666666666666667,-0.5596988281181984,0.3739771829211083,-0.18572164519709003,0.3333333333333333,0.5333333333333333,0.0,0.0,0.0,3.7333333333333334,10.421052631578947,0.6785714285714286,6.326530612244898,1.7142857142857142,0.055666003976143144,0.01179651019906611,0.10831721470019343,0.05717585908172105,0.058823529411764705,0.05799969424674288,0.05750539314772978,,0.27647058823529413,18.235294117647058,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,2.5166666666666666,0.6666666666666667,0.7,11.833333333333334,1.8223320802284828,0.14647058823529413,30.0,71.0,205.0,,7.0
00-0033856,3969,Leonard Fournette,JAX,2017,13,17.707692307692305,Louisiana State,2017.0,1995-01-18,20.615384615384617,3.6923076923076925,2.769230769230769,23.384615384615383,80.0,23.23076923076923,1.3076923076923077,23.307692307692307,103.23076923076923,0.6923076923076923,0.07692307692307693,0.7692307692307693,-1.2616728681279832,0.5805981641818604,-0.6810747039461228,3.5384615384615383,1.1538461538461537,0.0,0.0,0.0,3.8805970149253732,8.38888888888889,0.75,4.4144736842105265,0.3541666666666667,0.11085450346420324,0.005050505050505051,0.21368124118476728,0.10781863620135666,0.0625,0.08515931810067834,0.09875490896108534,,0.6269230769230769,43.23076923076923,1.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,3.0,,,4.006115384615384,48.507462686567166,2.5232033898305075,,,,,,,,,22.0,72.0,228.0,4.0,0.0
00-0033856,3969,Leonard Fournette,JAX,2018,8,15.05,Louisiana State,2017.0,1995-01-18,16.625,3.25,2.75,19.375,54.875,23.125,-1.75,26.625,78.0,0.625,0.125,0.75,-2.2254521677605226,0.896035249173929,-1.3294169185865936,2.875,1.25,0.0,0.0,0.0,3.300751879699248,8.409090909090908,0.8461538461538461,4.025806451612903,-0.5384615384615384,0.11063829787234042,-0.009138381201044387,0.23509933774834438,0.1185137732222934,0.14285714285714285,0.13068545803971812,0.12338244714926329,,0.51375,35.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,13.0,4.4396127562642365,35.338345864661655,2.6298461538461546,-0.19071437467571578,0.38636363636363635,-2.6576923076923045,-3.9903846153846168,-0.4423076923076925,-25.230769230769226,-0.6483422146404708,-0.11317307692307688,23.0,72.0,228.0,4.0,1.0
00-0033856,3969,Leonard Fournette,JAX,2019,15,17.293333333333333,Louisiana State,2017.0,1995-01-18,17.666666666666668,6.666666666666667,5.066666666666666,22.733333333333334,76.8,34.8,0.8666666666666667,37.2,111.6,0.2,0.0,0.2,-1.1608570252223462,-1.2718176814554922,-2.4326747066778385,3.6666666666666665,1.5333333333333334,0.0,0.0,0.0,4.347169811320755,6.868421052631579,0.76,4.909090909090909,0.13,0.18181818181818182,0.003067484662576687,0.3161473087818697,0.1400214592274678,0.0,0.0700107296137339,0.11201716738197426,,0.8859999999999999,60.266666666666666,1.0,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,1.0,0.0,5.0,8.0,3.841727430555557,31.32075471698113,2.758092050209205,0.3892463536611126,0.33587786259541985,2.2433333333333323,1.0416666666666679,3.416666666666667,33.599999999999994,-1.1032577880912449,0.37224999999999986,24.0,72.0,228.0,4.0,2.0
00-0033856,3969,Leonard Fournette,TB,2020,12,11.0,Louisiana State,2017.0,1995-01-18,8.083333333333334,3.9166666666666665,3.0,11.083333333333334,30.583333333333332,19.416666666666668,0.5833333333333334,19.583333333333332,50.0,0.5,0.0,0.5,-0.08958501582480098,-0.15399964894637744,-0.24358466477117843,1.75,0.75,0.0,0.0,0.0,3.783505154639175,6.472222222222222,0.7659574468085106,4.511278195488722,0.14893617021276595,0.09631147540983606,0.0016040329972502293,0.15141752577319587,0.061445147679324894,0.0,0.030722573839662447,0.049156118143459916,,0.44307692307692303,29.46153846153846,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,4.19106267029973,10.309278350515463,2.687522727272728,-0.27013028384563414,0.30851063829787234,-6.293333333333333,-9.583333333333334,-2.7500000000000004,-61.599999999999994,2.18909004190666,-0.44292307692307686,25.0,72.0,228.0,4.0,3.0
00-0033856,3969,Leonard Fournette,TB,2021,14,18.25714285714286,Louisiana State,2017.0,1995-01-18,12.857142857142858,6.0,4.928571428571429,17.785714285714285,58.0,32.42857142857143,4.071428571428571,32.07142857142857,90.42857142857143,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.6020436401644164,-0.03168382986790525,0.5703598102965111,3.2142857142857144,2.142857142857143,0.0,0.0,0.0,4.511111111111111,6.579710144927536,0.8214285714285714,5.0843373493975905,0.6785714285714286,0.13747954173486088,0.01186511240632806,0.20521023765996343,0.1028312570781427,0.05555555555555555,0.07919340631684912,0.09337611677362527,,0.6342857142857143,44.5,2.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,2.0,12.0,3.664938423645318,13.333333333333334,2.6474642857142863,0.2719249205909062,0.42134831460674155,7.25714285714286,4.773809523809524,2.0833333333333335,40.42857142857143,0.8139444750676895,0.1912087912087913,26.0,72.0,228.0,4.0,4.0
00-0033856,3969,Leonard Fournette,TB,2022,16,14.13125,Louisiana State,2017.0,1995-01-18,11.8125,5.1875,4.5625,16.375,41.75,32.6875,-3.0625,35.1875,74.4375,0.1875,0.1875,0.375,-2.320289840142678,0.8546886629129158,-1.4656011772297621,2.4375,1.625,0.0,0.0,0.0,3.5343915343915344,7.164383561643835,0.8795180722891566,4.5458015267175576,-0.5903614457831325,0.1172316384180791,-0.010270383567386292,0.25614194722474976,0.11622222222222223,0.125,0.12061111111111111,0.11797777777777779,,0.59875,43.0625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,14.0,4.125194610778442,22.22222222222222,2.770423529411766,-0.7227603228185857,0.35294117647058826,-4.12589285714286,-1.0446428571428577,-0.8125,-15.99107142857143,-2.0359609875262734,-0.03553571428571434,27.0,72.0,228.0,4.0,5.0
00-0033893,4029,Dalvin Cook,MIN,2017,4,16.35,Florida State,2017.0,1995-08-10,18.5,4.0,2.75,21.25,88.5,22.5,-2.0,26.0,111.0,0.5,0.0,0.5,-1.548739837766334,-0.7027248201537137,-2.2514646579200477,3.75,0.75,0.0,0.0,0.0,4.783783783783784,8.181818181818182,0.6875,5.223529411764706,-0.5,0.12030075187969924,-0.006535947712418301,0.254278728606357,0.08174386920980926,0.0,0.04087193460490463,0.06539509536784742,,0.64,42.25,,,0.25,0.0,0.25,0.0,0.0,0.0,,,,,,,,,,,,,,22.0,70.0,210.0,,0.0
00-0033893,4029,Dalvin Cook,MIN,2018,11,13.818181818181818,Florida State,2017.0,1995-08-10,12.090909090909092,4.454545454545454,3.6363636363636362,15.727272727272727,55.90909090909091,27.727272727272727,-8.181818181818182,33.90909090909091,83.63636363636364,0.18181818181818182,0.18181818181818182,0.36363636363636365,-2.011168499009047,0.45006562445566733,-1.5611028745533795,2.0,1.3636363636363635,0.0,0.0,0.0,4.62406015037594,7.625,0.8163265306122449,5.317919075144508,-1.836734693877551,0.12280701754385964,-0.03011040481766477,0.28172205438066467,0.10634588563458856,0.08695652173913043,0.0966512036868595,0.10246801285549693,,0.6981818181818181,44.63636363636363,,,0.18181818181818182,0.0,0.18181818181818182,0.0,3.0,4.0,0.0,4.0,3.9761138211382114,18.045112781954884,2.8634298245614023,0.14627666642756,0.3153846153846154,-2.531818181818183,-6.409090909090908,0.45454545454545414,-27.36363636363636,0.6903617833666682,0.05818181818181811,23.0,70.0,213.0,41.0,1.0
00-0033893,4029,Dalvin Cook,MIN,2019,14,20.885714285714283,Florida State,2017.0,1995-08-10,17.857142857142858,4.5,3.7857142857142856,21.642857142857142,81.07142857142857,37.07142857142857,-6.714285714285714,42.214285714285715,118.14285714285714,0.9285714285714286,0.0,0.9285714285714286,0.3769604533888571,2.010108891543582,2.387069344932439,4.285714285714286,1.8571428571428572,0.0,0.0,0.0,4.54,9.79245283018868,0.8412698412698413,5.458745874587459,-1.492063492063492,0.15254237288135594,-0.02982233502538071,0.3396551724137931,0.14909508761850043,0.0,0.07454754380925022,0.11927607009480035,,0.655,43.142857142857146,,,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,2.0,0.0,3.0,11.0,4.216264317180617,24.0,2.8833506493506516,0.38118216387171466,0.41975308641975306,7.067532467532464,5.766233766233766,0.04545454545454586,34.5064935064935,3.9481722194858184,-0.0431818181818181,24.0,70.0,210.0,41.0,2.0
00-0033893,4029,Dalvin Cook,MIN,2020,14,24.12857142857143,Florida State,2017.0,1995-08-10,22.285714285714285,3.857142857142857,3.142857142857143,25.428571428571427,111.21428571428571,25.785714285714285,-6.857142857142857,31.285714285714285,137.0,1.1428571428571428,0.07142857142857142,1.2142857142857142,0.9282081965837917,-0.1496862687351397,0.778521927848652,6.5,1.2142857142857142,0.0,0.0,0.0,4.990384615384615,8.204545454545455,0.8148148148148148,5.387640449438202,-1.7777777777777777,0.12272727272727273,-0.02741290691033695,0.27564505978602893,0.10264429911856696,0.034482758620689655,0.0685635288696283,0.0890119910189915,,0.7092857142857143,47.785714285714285,,,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.07142857142857142,2.0,1.0,2.0,14.0,3.7388824662813094,30.76923076923077,2.8542533333333324,0.5509225469385485,0.41935483870967744,3.2428571428571473,4.428571428571427,-0.6428571428571428,18.85714285714286,-1.6085474170837868,0.05428571428571427,25.0,70.0,210.0,41.0,3.0
00-0033893,4029,Dalvin Cook,MIN,2021,13,15.86923076923077,Florida State,2017.0,1995-08-10,19.153846153846153,3.769230769230769,2.6153846153846154,21.76923076923077,89.15384615384616,17.23076923076923,-6.076923076923077,21.384615384615383,106.38461538461539,0.46153846153846156,0.0,0.46153846153846156,-0.7601363613614992,-0.37412840050374724,-1.1342647618652464,4.384615384615385,0.6923076923076923,0.0,0.0,0.0,4.6546184738955825,6.588235294117647,0.6938775510204082,4.886925795053004,-1.6122448979591837,0.10816777041942605,-0.021305285868392664,0.19758351101634683,0.07006568658116985,0.0,0.035032843290584925,0.056052549264935886,,0.6976923076923077,46.76923076923077,,,0.23076923076923078,0.0,0.15384615384615385,0.0,1.0,4.0,2.0,14.0,3.972441760138051,26.506024096385545,2.792434579439253,0.15553862878071822,0.38016528925619836,-8.25934065934066,-3.1318681318681314,-0.08791208791208804,-30.615384615384613,-1.9127866897138985,-0.011593406593406574,26.0,70.0,210.0,41.0,4.0
00-0033893,4029,Dalvin Cook,MIN,2022,17,13.988235294117647,Florida State,2017.0,1995-08-10,15.529411764705882,3.2941176470588234,2.2941176470588234,17.823529411764707,69.0,17.352941176470587,-2.0,19.470588235294116,86.3529411764706,0.47058823529411764,0.11764705882352941,0.5882352941176471,-2.8562649016090678,0.38090740619632735,-2.4753574954127404,2.9411764705882355,0.9411764705882353,0.0,0.0,0.0,4.443181818181818,7.564102564102564,0.6964285714285714,4.8448844884488445,-0.6071428571428571,0.08333333333333333,-0.006779661016949152,0.15650118203309693,0.06122872561228725,0.06666666666666667,0.06394769613947696,0.06231631382316314,,0.72,49.470588235294116,1.0,1.0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,0.0,1.0,13.0,4.008184143222509,18.939393939393938,2.911220779220779,-0.08048256216137598,0.32170542635658916,-1.8809954751131226,-3.624434389140271,-0.4751131221719458,-20.031674208144793,-1.341092733547494,0.02230769230769225,27.0,70.0,210.0,41.0,5.0
00-0033893,4029,Dalvin Cook,BAL,2023,14,2.8714285714285714,Florida State,2017.0,1995-08-10,4.785714285714286,1.4285714285714286,1.0714285714285714,5.857142857142857,15.285714285714286,5.571428571428571,-1.6428571428571428,7.571428571428571,20.857142857142858,0.0,0.0,0.0,-1.7759084392829598,-0.1624380515838441,-1.938346490866804,0.7142857142857143,0.21428571428571427,0.0,0.0,0.0,3.1940298507462686,5.2,0.75,3.5609756097560976,-1.15,0.04106776180698152,-0.006491673722833756,0.07675597393193338,0.02761061946902655,0.0,0.013805309734513275,0.022088495575221242,,0.22333333333333333,13.466666666666667,2.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,17.0,,,,,,-11.116806722689075,-10.743697478991596,-1.8655462184873948,-65.49579831932773,0.5370110045459364,-0.49666666666666665,28.0,70.0,210.0,41.0,6.0
00-0033897,4018,Joe Mixon,CIN,2017,14,10.092857142857143,Oklahoma,2017.0,1996-07-24,12.714285714285714,2.4285714285714284,2.142857142857143,14.857142857142858,44.714285714285715,20.5,-2.2142857142857144,22.357142857142858,65.21428571428571,0.2857142857142857,0.0,0.2857142857142857,-1.3774219118141835,0.315720103325605,-1.0617018084885785,2.5,0.6428571428571429,0.0,0.0,0.0,3.5168539325842696,9.566666666666666,0.8823529411764706,4.389423076923077,-0.9117647058823529,0.07640449438202247,-0.008594399778209038,0.19660804020100503,0.09360730593607305,0.0,0.04680365296803653,0.07488584474885844,,0.4735714285714286,27.428571428571427,,,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,2.0,,,4.48132587859425,24.719101123595504,2.88316,,,,,,,,,21.0,73.0,228.0,48.0,0.0
00-0033897,4018,Joe Mixon,CIN,2018,14,17.385714285714286,Oklahoma,2017.0,1996-07-24,16.928571428571427,3.9285714285714284,3.0714285714285716,20.0,83.42857142857143,21.142857142857142,0.07142857142857142,23.785714285714285,104.57142857142857,0.5714285714285714,0.07142857142857142,0.6428571428571429,-0.777039056972197,-0.161470597416545,-0.938509654388742,4.285714285714286,1.0,0.0,0.0,0.0,4.928270042194093,6.883720930232558,0.7818181818181819,5.228571428571429,0.01818181818181818,0.12087912087912088,0.0002754820936639118,0.24503311258278146,0.10277777777777777,0.045454545454545456,0.07411616161616161,0.09131313131313132,,0.6971428571428572,42.5,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,,,,,,7.292857142857143,4.2142857142857135,1.5,39.35714285714286,0.12319215409983653,0.2235714285714286,22.0,73.0,228.0,48.0,1.0
00-0033897,4018,Joe Mixon,CIN,2019,16,14.0875,Oklahoma,2017.0,1996-07-24,17.375,2.8125,2.1875,19.5625,71.0625,17.9375,-0.125,20.6875,89.0,0.3125,0.1875,0.5,-1.372263007735628,0.5108836769559275,-0.8613793307797004,3.5,0.875,0.0,0.0,0.0,4.089928057553957,8.2,0.7777777777777778,4.5495207667731625,-0.044444444444444446,0.07305194805194805,-0.00039824771007566706,0.18881916714204222,0.07185778668002003,0.16666666666666666,0.11926222667334335,0.09081956267734936,,0.6,40.8125,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,,,,,,-3.2982142857142858,0.44642857142857295,-1.1160714285714284,-15.57142857142857,0.0771303236090416,-0.0971428571428572,23.0,73.0,220.0,48.0,2.0
00-0033897,4018,Joe Mixon,CIN,2020,6,16.6,Oklahoma,2017.0,1996-07-24,19.833333333333332,4.333333333333333,3.5,23.333333333333332,71.33333333333333,23.0,-4.833333333333333,28.5,94.33333333333333,0.5,0.16666666666666666,0.6666666666666666,-3.5453999814932082,0.7398484895093134,-2.805551491983895,3.3333333333333335,0.8333333333333334,0.0,0.0,0.0,3.596638655462185,6.571428571428571,0.8076923076923077,4.042857142857143,-1.1153846153846154,0.10569105691056911,-0.013829279923700524,0.250733137829912,0.08534322820037106,0.16666666666666666,0.12600494743351887,0.10160791589363019,,,,,,0.16666666666666666,0.0,0.16666666666666666,0.0,4.0,1.0,0.0,16.0,4.458808411214954,8.403361344537815,2.7156538461538444,-0.2467641454974587,0.37606837606837606,2.512500000000001,2.458333333333332,1.520833333333333,5.333333333333329,-1.9441721612041944,,24.0,73.0,220.0,48.0,3.0
00-0033897,4018,Joe Mixon,CIN,2021,16,17.99375,Oklahoma,2017.0,1996-07-24,18.25,3.0,2.625,20.875,75.3125,19.625,-0.5,19.875,94.9375,0.8125,0.1875,1.0,-1.4712069211052001,0.5427991434517025,-0.9284077776534976,3.75,0.6875,0.0,0.0,0.0,4.126712328767123,7.476190476190476,0.875,4.547904191616767,-0.16666666666666666,0.09125475285171103,-0.0018899125915426411,0.1375432525951557,0.06723768736616702,0.08571428571428572,0.07647598654022636,0.07093300703579077,,0.66875,43.5625,1.0,1.0,0.0625,0.0625,0.0625,0.0,0.0,3.0,4.0,6.0,4.22438174273859,18.835616438356166,2.886313432835823,-0.0744421521428427,0.3588850174216028,1.3937499999999972,-1.5833333333333321,-1.333333333333333,0.6041666666666714,1.8771437143303973,,25.0,73.0,220.0,48.0,4.0
00-0033897,4018,Joe Mixon,CIN,2022,14,17.107142857142858,Oklahoma,2017.0,1996-07-24,15.0,5.357142857142857,4.285714285714286,19.285714285714285,58.142857142857146,31.5,-1.0714285714285714,33.42857142857143,89.64285714285714,0.5,0.14285714285714285,0.6428571428571429,-0.8282312406914486,0.809366113416683,-0.01886512727476562,3.357142857142857,1.2142857142857142,0.0,0.0,0.0,3.876190476190476,7.35,0.8,4.648148148148148,-0.2,0.13837638376383765,-0.004057343792263998,0.24592748292170258,0.11125126135216952,0.0625,0.08687563067608475,0.10150100908173562,,0.6471428571428571,44.57142857142857,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,4.020835380835382,23.809523809523807,2.663625641025641,0.20722265749191082,0.4174757281553398,-0.8866071428571409,-3.25,2.3571428571428568,-5.294642857142861,0.9095426503787319,-0.021607142857142825,26.0,73.0,220.0,48.0,5.0
00-0033897,4018,Joe Mixon,CIN,2023,17,15.705882352941176,Oklahoma,2017.0,1996-07-24,15.117647058823529,3.764705882352941,3.0588235294117645,18.176470588235293,60.8235294117647,22.11764705882353,-6.705882352941177,27.235294117647058,82.94117647058823,0.5294117647058824,0.17647058823529413,0.7058823529411765,-1.0616065832615993,0.13520330974312522,-0.9264032735184742,3.4705882352941178,0.8235294117647058,0.0,0.0,0.0,4.023346303501945,7.230769230769231,0.8125,4.563106796116505,-1.78125,0.1040650406504065,-0.029396596183599792,0.19552364864864866,0.08832511158092553,0.1111111111111111,0.09971811134601832,0.09288231148696265,,0.6888235294117647,44.23529411764706,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,3.7781721470019343,15.17509727626459,2.599106382978724,0.02303762615104432,0.41015625,-1.401260504201682,0.117647058823529,-1.5924369747899156,-6.701680672268907,-0.9075381462437085,0.04168067226890759,27.0,73.0,220.0,48.0,6.0
